timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-05-16T11:24:17,emissions_b3,cd466134-3814-4367-bfa5-127500e3550c,8.475818634033203,7.802457402697848e-05,9.205550212422446e-06,42.5,0.0,141.20075225830078,0.0001000603460603,0,0.0003324052284775,0.0004324655745378,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-16T11:24:26,emissions_b4,9e110f28-6321-4744-9bc5-b35fc0d7084c,5.2223060131073,4.80716239826343e-05,9.205056896700588e-06,42.5,0.0,141.20075225830078,6.165087554189894e-05,0,0.000204794955709,0.0002664458312509,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-16T11:24:35,emissions_b5,a15a005a-d8cf-4a96-b7d6-f019c459447b,4.039072751998901,3.717799465836223e-05,9.204586532877668e-06,42.5,0.0,141.20075225830078,4.768203695615132e-05,0,0.0001583838470374,0.0002060658839936,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-16T11:24:40,emissions_b6,cbb8e419-52ec-4867-a84d-3b93419a1c0b,1.1282801628112793,1.0382910017501043e-05,9.202421844970194e-06,42.5,0.0,141.20075225830078,1.3318772282865311e-05,0,4.423041913651104e-05,5.754919141937636e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-16T11:24:46,emissions_b7,2cb90fb2-99d5-45cf-8d02-6425ea50ff4b,1.6394157409667969,1.5086735811867968e-05,9.202507597597551e-06,42.5,0.0,141.20075225830078,1.9352778130107458e-05,0,6.426823425151725e-05,8.36210123816247e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-16T11:24:51,emissions_b8,f89b470e-ce85-453a-972f-d48975dcdd8c,0.5838541984558105,5.369797169454164e-06,9.197154330064445e-06,42.5,0.0,141.20075225830078,6.891206072436439e-06,0,2.287188391555901e-05,2.9763089987995448e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-16T11:24:58,emissions_c1,92f160f1-6db9-4289-86b5-3a5e6f9ecdfe,1.6355011463165283,1.5049955775068076e-05,9.202045384659956e-06,42.5,0.0,141.20075225830078,1.9306544462839764e-05,0,6.411060778953015e-05,8.341715225236991e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-23T16:36:02,emissions_a1,eebf4cc8-977d-45ef-9cb6-b205091078a2,34.32540965080261,0.0003159307706632,9.2039912670308e-06,42.5,0.0,141.20075225830078,0.0004052191030648,0,0.001345885391294,0.0017511044943588,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-23T16:36:49,emissions_a2,ad449e5a-dd2a-4b0f-acc8-90b4590ad72e,42.436381816864014,0.0003906356525834,9.205206378557128e-06,42.5,0.0,141.20075225830078,0.0005009718538986,0,0.0016641982099723,0.002165170063871,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-23T16:37:26,emissions_a3,569e6608-e03c-4c79-b1f1-f8d6b3cc8cf1,32.5527560710907,0.000299660453106,9.20537887641899e-06,42.5,0.0,141.20075225830078,0.0003842949882149,0,0.0012766282739098,0.0016609232621248,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-23T16:37:57,emissions_a4,5189c800-80dc-4009-8d58-46e7e7ecbb01,26.56242156028748,0.0002445208593911,9.20551836120024e-06,42.5,0.0,141.20075225830078,0.0003135787026749,0,0.0010417232039594,0.0013553019066344,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-23T16:38:20,emissions_a5,80cd48af-e1a5-46e1-a13d-097fd52482b5,18.28712654113769,0.0001683345068175,9.20508240804712e-06,42.5,0.0,141.20075225830078,0.0002158842166264,0,0.0007171407964961,0.0009330250131226,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-23T16:38:35,emissions_b1,3cedd28b-9fd2-4df4-a32f-d4a5552cb2b9,9.444145441055298,8.693868421766534e-05,9.205563887202347e-06,42.5,0.0,141.20075225830078,0.0001114916414022,0,0.0003703820309456,0.0004818736723479,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-23T16:38:48,emissions_b2,64f7f05a-4b44-4f37-ad20-d1d03905fc95,8.299623012542725,7.640197354273554e-05,9.20547516764e-06,42.5,0.0,141.20075225830078,9.798015753428142e-05,0,0.0003254918549186,0.0004234720124529,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-23T16:39:01,emissions_b3,256ebf97-a0c2-4d54-9a8c-36529d966b1f,9.29796838760376,8.55929677521584e-05,9.205555900391389e-06,42.5,0.0,141.20075225830078,0.0001097662074698,0,0.000364648583472,0.0004744147909419,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-23T16:39:12,emissions_b4,761e1505-0271-47b1-a12a-193ef9ff2283,6.071229934692383,5.5885104556634514e-05,9.204906609992544e-06,42.5,0.0,141.20075225830078,7.167241556776895e-05,0,0.0002380810710945,0.0003097534866622,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-23T16:39:21,emissions_b5,88ef48a0-d844-4d45-b660-f228de59f855,4.423219442367554,4.071436896049217e-05,9.204691173698487e-06,42.5,0.0,141.20075225830078,5.221702605485916e-05,0,0.0001734498639477,0.0002256668900026,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-23T16:39:27,emissions_b6,4afd9ace-99dd-4dfb-9274-29b20a40e0c3,1.2980973720550537,1.194571415348184e-05,9.202479267460692e-06,42.5,0.0,141.20075225830078,1.532343775033951e-05,0,5.088788347859463e-05,6.621132122893414e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-23T16:39:33,emissions_b7,89c9b35e-812e-4d50-a504-604ac79acaf2,2.124117374420166,1.9550188639077904e-05,9.20391164561452e-06,42.5,0.0,141.20075225830078,2.50747616092364e-05,0,8.328576028479802e-05,0.000108360521894,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-23T16:39:38,emissions_b8,0ac445ab-4175-494e-b425-e6fb55172337,0.6906478404998779,6.350938809838953e-06,9.195625378691206e-06,42.5,0.0,141.20075225830078,8.151533703009287e-06,0,2.7049714564009263e-05,3.520124826701855e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353393554688,machine,N,1.0
2024-05-23T16:39:45,emissions_c1,8988c2aa-2347-4e18-9fc5-87aea8ef474b,1.755035161972046,1.615321694265858e-05,9.203927814476384e-06,42.5,0.0,141.20075225830078,2.071788724925783e-05,0,6.881429325744648e-05,8.95321805067043e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N,1.0
