Filename,Relative Frequency of NOUN,Relative Freqency of VERB,Relative Freqency of ADJ,Relative Freqency of ADV,Unique PER,Unique LOC,Unique ORG
3035.a1.txt,0.3763440860215054,0.3010752688172043,0.1935483870967742,0.12903225806451613,0,0,2
3036.a1.txt,0.3595505617977528,0.3651685393258427,0.1348314606741573,0.1404494382022472,0,0,0
3038.a1.txt,0.35294117647058826,0.31862745098039214,0.22058823529411764,0.10784313725490197,0,0,0
3039.a1.txt,0.35172413793103446,0.296551724137931,0.18620689655172415,0.16551724137931034,0,0,0
3040.a1.txt,0.25949367088607594,0.3860759493670886,0.20253164556962025,0.1518987341772152,0,0,0
3041.a1.txt,0.29310344827586204,0.3706896551724138,0.21551724137931033,0.1206896551724138,0,0,0
3042.a1.txt,0.3393665158371041,0.2850678733031674,0.23076923076923078,0.14479638009049775,0,0,0
3044.a1.txt,0.3696682464454976,0.24644549763033174,0.1895734597156398,0.1943127962085308,0,0,1
3045.a1.txt,0.3179190751445087,0.3872832369942196,0.1791907514450867,0.11560693641618497,0,1,0
3062.a1.txt,0.3574660633484163,0.3438914027149321,0.1583710407239819,0.14027149321266968,0,0,3
3063.a1.txt,0.41317365269461076,0.31137724550898205,0.17964071856287425,0.09580838323353294,0,0,3
3064.a1.txt,0.35609756097560974,0.32195121951219513,0.16097560975609757,0.16097560975609757,0,0,0
3065.a1.txt,0.43352601156069365,0.32947976878612717,0.1329479768786127,0.10404624277456648,0,1,1
3066.a1.txt,0.41245136186770426,0.2607003891050584,0.19066147859922178,0.13618677042801555,0,0,3
3067.a1.txt,0.3924050632911392,0.2974683544303797,0.18354430379746836,0.12658227848101267,0,0,0
3068.a1.txt,0.34972677595628415,0.31693989071038253,0.18579234972677597,0.14754098360655737,0,0,0
3072.a1.txt,0.32286995515695066,0.336322869955157,0.17937219730941703,0.16143497757847533,0,0,0
4011.a1.txt,0.32044198895027626,0.3314917127071823,0.16022099447513813,0.1878453038674033,0,0,0
4013.a1.txt,0.325,0.34,0.175,0.16,0,0,0
4014.a1.txt,0.3901098901098901,0.3901098901098901,0.0989010989010989,0.12087912087912088,0,0,4
4042.a1.txt,0.3333333333333333,0.327683615819209,0.1807909604519774,0.15819209039548024,0,0,1
4043.a1.txt,0.3163265306122449,0.3469387755102041,0.17857142857142858,0.15816326530612246,0,0,0
4045.a1.txt,0.422680412371134,0.28865979381443296,0.19072164948453607,0.0979381443298969,0,0,0
5005.a1.txt,0.325,0.3541666666666667,0.15833333333333333,0.1625,0,0,0
5015.a1.txt,0.3422818791946309,0.35570469798657717,0.1610738255033557,0.14093959731543623,0,0,0
5022.a1.txt,0.3764705882352941,0.3058823529411765,0.12941176470588237,0.18823529411764706,0,0,0
5031.a1.txt,0.3125,0.2864583333333333,0.1875,0.21354166666666666,0,0,0
